block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
3694413,1645340132,0xd1E1B0cbeA0CFF6d8287d87C7bBA62067a81911C,1,LONG_CALL,0.5,0.9396648135413369,Open,1.1000125,0.54513499661177,86.34411157000001,-0.45486500338823,1.0200125,0.028400403553782053,0.272567498305885,0.014200201776891025,0x610ee242254c30dd96b440adcf13f80a1d702b5aa8e3b045d1858a380941d6d0,86,1645390800,1.12202650015625,50668
3740941,1645486429,0xd1E1B0cbeA0CFF6d8287d87C7bBA62067a81911C,13,LONG_CALL,0.1,1.6674996191991245,Open,1.1700025,0.8259976739041099,84.15756,-0.17400232609588998,1.1300025,0.061960020210542005,0.08259976739041101,0.0061960020210542,0xe335663ac38998621e1b0edaddf2c584094da494c13304b672add9d26e783352,70,1646380800,1.32210575000625,894371
3740978,1645486502,0x46188c8d9FEA46c92E4CD0a5C95dAEAD5F83465A,25,LONG_PUT,1.0,7.364255569323042,Open,1.1700275,0.51912312991423,84.15756,-0.48087687008576996,1.000025,0.09614300012460889,-0.398277102695359,0.10233900214566308,0x17bff6154aa30e18095ead693bb178f4e6dcdccf55e2459caf798572ab7dd699,85,1646380800,1.1700567506875,894298
3742946,1645490377,0x8ec5234c9F30a0A6aB93285d763821D353Dc789b,37,LONG_CALL,1.0,1.9710795149707923,Open,1.1700525,0.21569305881641,84.35,-0.78430694118359,0.980025,0.07078273114619026,-0.182584043878949,0.17312173329185335,0x340d5f7891354e71ed9c32eb62e4f2ad021fdd79e60379d64e82e814c25ab923,100,1646380800,1.1466807013125,890423
3743303,1645491594,0x229229284c0eA7C2A898765a5652fc03F0e35293,37,LONG_PUT,51.0,938.024148043086,Open,1.1713275,0.21192274103298,84.11238666000001,-0.7880772589670201,0.9813,0.06986201686239343,-40.3782945689804,3.735163878990122,0x9ffb004d2cbd9e8505e27e1638d6ee3eca40a9c6b0b8d47de8ef1ef9d7e16cca,100,1646380800,1.14942367575,889206
3744977,1645495839,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,33,SHORT_CALL,90.0,212.38022043951412,Open,1.1690775,0.28007487807328,83.42581187,-0.71992512192672,0.97775,0.08051605291574215,-65.5850335955756,-3.511280883426672,0x0acf563a8174fd1b4cda3d20552bd3f238da6f33deb5d093889dba0a0272098b,95,1646380800,1.143065525625,884961
3745007,1645495924,0x450B91345F51Ed4E1E6eEd815D5c2c554426d940,13,LONG_PUT,110.0,244.20928454718344,Open,1.1718275,0.81597298393407,83.42581187,-0.18402701606592997,1.1327525,0.06362526023026688,-85.82900783182491,3.487664265904656,0xe26690eae9bf46be5d673ad326f7e0a108ed93c75b65fdc297d380095b8839ad,70,1646380800,1.32739053019375,884876
3745018,1645495955,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,33,SHORT_CALL,75.0,176.5259900215127,Open,1.1699525,0.27976952116918,83.42581187,-0.7202304788308199,0.975875,0.08047346072230083,-106.7842397981444,-2.5440119908581873,0xb6781957b744c72f785883ab911a4e464e540c7e361165ae5397bcf3d7eba428,95,1646380800,1.1417273959375,884845
3746260,1645499466,0xc2345e14e772AceBAfe90A6F4F0F04057a3ef127,13,SHORT_PUT,45.0,85.9900035112982,Open,1.1688275,0.8020280123928,82.41635358,-0.1979719876072,1.1316275,0.06573639909335109,-100.07350173901914,-5.429839509875106,0x03e746a7fb82188db7fcf3824aea9b4dbd16d205acfcb2dbabd2134e1269a62d,70,1646380800,1.3226773417562498,881334
3747006,1645500992,0xc2345e14e772AceBAfe90A6F4F0F04057a3ef127,13,SHORT_PUT,45.0,114.95601201090506,Close,1.1699525,0.78987447784378,81.64970842000001,-0.21012552215622,1.1327525,0.06747876292773061,-110.32034533519024,-2.279867292509122,0xe07608a6e15be83be5c8ee677399ebc37ee0b6cd860b9da9f616f78a97e14105,70,1646380800,1.3252666192562501,879808
3747113,1645501295,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,17,LONG_PUT,30.0,121.09495976434718,Open,1.1707025,0.6906514441868999,81.47951794,-0.30934855581310006,1.08075,0.08233008518486376,-119.60080200958323,0.19003526303679075,0xb8c05f3cf0a323b8f931f3e9609b3e1dee1f9b418d061d523b49046559374a24,75,1646380800,1.265236726875,879505
3747707,1645502802,0xfa088e1f6691a4De186b6486A3266687019CF916,17,SHORT_PUT,59.98,196.1993868870876,Open,1.169203,0.70502573588579,82.17215479000001,-0.29497426411420996,1.0792505,0.08127458149758675,-101.47701689704623,-4.716479245806774,0x63b67c546676e50d1b8ad2c53b308c75b3d4db7b742959f2649e9918be72ce49,75,1646380800,1.2618629223514999,877998
